Trans #,Type,Date,Num,P. O. #,Name,Source Name,Description,Due Date,Item,Account,Class,Tax Code,Clr,Split,Pay Meth,Qty,Debit,Credit,Amount,Balance,Account Type,Tax Amount
"364,575",Bill,17/07/2023,6021970,,Bremick Fasteners,Bremick Fasteners,,16/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,599.18,-599.18,#REF!,Accounts Payable,
"364,575",Bill,17/07/2023,6021970,,Bremick Fasteners,Bremick Fasteners,,16/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,544.71,,544.71,#REF!,Cost of Goods Sold,54.47
"364,575",Bill,17/07/2023,6021970,,Australian Tax Office,Bremick Fasteners,Non-Cap. Acq. - Inc GST,16/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,54.47,,54.47,#REF!,Other Current Liability,
"364,576",Bill,17/07/2023,80080,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,17/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,427.17","-1,427.17",#REF!,Accounts Payable,
"364,576",Bill,17/07/2023,80080,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,17/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"1,297.43",,"1,297.43",#REF!,Cost of Goods Sold,129.74
"364,576",Bill,17/07/2023,80080,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,17/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,129.74,,129.74,#REF!,Other Current Liability,
"364,577",Bill,17/07/2023,803,,Warwicks Carpets Pty Ltd,Warwicks Carpets Pty Ltd,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"6,858.51","-6,858.51",#REF!,Accounts Payable,
"364,577",Bill,17/07/2023,803,,Warwicks Carpets Pty Ltd,Warwicks Carpets Pty Ltd,Carpet Installations,27/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"6,235.01",,"6,235.01",#REF!,Cost of Goods Sold,623.5
"364,577",Bill,17/07/2023,803,,Australian Tax Office,Warwicks Carpets Pty Ltd,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,623.5,,623.5,#REF!,Other Current Liability,
"364,582",Bill,17/07/2023,364582,,Ergon Energy,Ergon Energy,,17/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,485.32,-485.32,#REF!,Accounts Payable,
"364,582",Bill,17/07/2023,364582,,Ergon Energy,Ergon Energy,11.04.23-12.07.23,17/07/2023,,1491 · 1/26 BHD,,NCG,,1282 · Accounts Payable,,,441.2,,441.2,#REF!,Expense,44.12
"364,582",Bill,17/07/2023,364582,,Australian Tax Office,Ergon Energy,Non-Cap. Acq. - Inc GST,17/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,44.12,,44.12,#REF!,Other Current Liability,
"364,583",Bill,17/07/2023,364583,,Ergon Energy,Ergon Energy,,17/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,603.69,-603.69,#REF!,Accounts Payable,
"364,583",Bill,17/07/2023,364583,,Ergon Energy,Ergon Energy,11.04.23-12.07.23,17/07/2023,,1493 · 3/26 BHD,,NCG,,1282 · Accounts Payable,,,548.81,,548.81,#REF!,Expense,54.88
"364,583",Bill,17/07/2023,364583,,Australian Tax Office,Ergon Energy,Non-Cap. Acq. - Inc GST,17/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,54.88,,54.88,#REF!,Other Current Liability,
"364,628",Bill,17/07/2023,451,,Sallustio Electrical Services,Sallustio Electrical Services,,27/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,690.8,-690.8,#REF!,Accounts Payable,
"364,628",Bill,17/07/2023,451,,Sallustio Electrical Services,Sallustio Electrical Services,Install new data outlets and relocate modem. Torquay Store,27/07/2023,,1507 · General Repairs & Maintenance,,NCG,,1282 · Accounts Payable,,,628,,628,#REF!,Expense,62.8
"364,628",Bill,17/07/2023,451,,Australian Tax Office,Sallustio Electrical Services,Non-Cap. Acq. - Inc GST,27/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,62.8,,62.8,#REF!,Other Current Liability,
"364,629",Bill,17/07/2023,22687,,Rack n Stack Warehouse,Rack n Stack Warehouse,,17/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,128,-128,#REF!,Accounts Payable,
"364,629",Bill,17/07/2023,22687,,Rack n Stack Warehouse,Rack n Stack Warehouse,Racking for New Warehouse,17/07/2023,,1998 · Showroom Fitout,,NCG,,1282 · Accounts Payable,,,116.36,,116.36,#REF!,Expense,11.64
"364,629",Bill,17/07/2023,22687,,Australian Tax Office,Rack n Stack Warehouse,Non-Cap. Acq. - Inc GST,17/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,11.64,,11.64,#REF!,Other Current Liability,
"364,630",Bill,17/07/2023,364630,,FCRC,FCRC,,17/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,924.72","-1,924.72",#REF!,Accounts Payable,
"364,630",Bill,17/07/2023,364630,,FCRC,FCRC,231 Maryborough Hervey Bay Road,17/07/2023,,1969 · Rates,,NCG,,1282 · Accounts Payable,,,"1,749.75",,"1,749.75",#REF!,Expense,174.97
"364,630",Bill,17/07/2023,364630,,Australian Tax Office,FCRC,Non-Cap. Acq. - Inc GST,17/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,174.97,,174.97,#REF!,Other Current Liability,
"364,631",Bill,17/07/2023,364631,,FCRC,FCRC,,17/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,202.48","-2,202.48",#REF!,Accounts Payable,
"364,631",Bill,17/07/2023,364631,,FCRC,FCRC,535 Boat Harbour Drive,17/07/2023,,1969 · Rates,,NCG,,1282 · Accounts Payable,,,"2,002.25",,"2,002.25",#REF!,Expense,200.23
"364,631",Bill,17/07/2023,364631,,Australian Tax Office,FCRC,Non-Cap. Acq. - Inc GST,17/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,200.23,,200.23,#REF!,Other Current Liability,
"364,726",Bill,18/07/2023,35353,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,489.52,-489.52,#REF!,Accounts Payable,
"364,726",Bill,18/07/2023,35353,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Jake Fiedler Danika Fletcher,18/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,445.02,,445.02,#REF!,Cost of Goods Sold,44.5
"364,726",Bill,18/07/2023,35353,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,44.5,,44.5,#REF!,Other Current Liability,
"364,727",Bill,18/07/2023,35280,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,344.4,-344.4,#REF!,Accounts Payable,
"364,727",Bill,18/07/2023,35280,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Jake Fiedler Danika Fletcher,18/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,313.09,,313.09,#REF!,Cost of Goods Sold,31.31
"364,727",Bill,18/07/2023,35280,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,31.31,,31.31,#REF!,Other Current Liability,
"364,728",Bill,18/07/2023,35013,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,346.54,-346.54,#REF!,Accounts Payable,
"364,728",Bill,18/07/2023,35013,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Jim & Jo Rees,18/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,315.04,,315.04,#REF!,Cost of Goods Sold,31.5
"364,728",Bill,18/07/2023,35013,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,31.5,,31.5,#REF!,Other Current Liability,
"364,729",Bill,18/07/2023,R2746,,Coast Wide Certification,Coast Wide Certification,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,320,-320,#REF!,Accounts Payable,
"364,729",Bill,18/07/2023,R2746,,Coast Wide Certification,Coast Wide Certification,Tim Price,28/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,290.91,,290.91,#REF!,Cost of Goods Sold,29.09
"364,729",Bill,18/07/2023,R2746,,Australian Tax Office,Coast Wide Certification,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,29.09,,29.09,#REF!,Other Current Liability,
"364,730",Bill,18/07/2023,R23453,,Coast Wide Certification,Coast Wide Certification,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,000.00","-1,000.00",#REF!,Accounts Payable,
"364,730",Bill,18/07/2023,R23453,,Coast Wide Certification,Coast Wide Certification,8 Caretta court,28/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,909.09,,909.09,#REF!,Cost of Goods Sold,90.91
"364,730",Bill,18/07/2023,R23453,,Australian Tax Office,Coast Wide Certification,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,90.91,,90.91,#REF!,Other Current Liability,
"364,731",Bill,18/07/2023,20235262,,Rapid Building Approval,Rapid Building Approval,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,792,-792,#REF!,Accounts Payable,
"364,731",Bill,18/07/2023,20235262,,Rapid Building Approval,Rapid Building Approval,Lot 22 (7) Serene way,28/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,720,,720,#REF!,Cost of Goods Sold,72
"364,731",Bill,18/07/2023,20235262,,Australian Tax Office,Rapid Building Approval,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,72,,72,#REF!,Other Current Liability,
"364,732",Bill,18/07/2023,20235267,,Rapid Building Approval,Rapid Building Approval,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,792,-792,#REF!,Accounts Payable,
"364,732",Bill,18/07/2023,20235267,,Rapid Building Approval,Rapid Building Approval,Lot 19 (17) Gail street,28/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,720,,720,#REF!,Cost of Goods Sold,72
"364,732",Bill,18/07/2023,20235267,,Australian Tax Office,Rapid Building Approval,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,72,,72,#REF!,Other Current Liability,
"364,733",Bill,18/07/2023,20235284,,Rapid Building Approval,Rapid Building Approval,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,792,-792,#REF!,Accounts Payable,
"364,733",Bill,18/07/2023,20235284,,Rapid Building Approval,Rapid Building Approval,Lot 57 (5) Eds place,28/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,720,,720,#REF!,Cost of Goods Sold,72
"364,733",Bill,18/07/2023,20235284,,Australian Tax Office,Rapid Building Approval,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,72,,72,#REF!,Other Current Liability,
"364,734",Bill,18/07/2023,20235266,,Rapid Building Approval,Rapid Building Approval,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,792,-792,#REF!,Accounts Payable,
"364,734",Bill,18/07/2023,20235266,,Rapid Building Approval,Rapid Building Approval,Lot 12 (73) Tooley street,28/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,720,,720,#REF!,Cost of Goods Sold,72
"364,734",Bill,18/07/2023,20235266,,Australian Tax Office,Rapid Building Approval,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,72,,72,#REF!,Other Current Liability,
"364,735",Bill,18/07/2023,6032651,,Bremick Fasteners,Bremick Fasteners,,17/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,106.61","-1,106.61",#REF!,Accounts Payable,
"364,735",Bill,18/07/2023,6032651,,Bremick Fasteners,Bremick Fasteners,,17/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"1,006.01",,"1,006.01",#REF!,Cost of Goods Sold,100.6
"364,735",Bill,18/07/2023,6032651,,Australian Tax Office,Bremick Fasteners,Non-Cap. Acq. - Inc GST,17/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,100.6,,100.6,#REF!,Other Current Liability,
"364,736",Bill,18/07/2023,6044496,,Bremick Fasteners,Bremick Fasteners,,17/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,258,-258,#REF!,Accounts Payable,
"364,736",Bill,18/07/2023,6044496,,Bremick Fasteners,Bremick Fasteners,,17/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,234.55,,234.55,#REF!,Cost of Goods Sold,23.45
"364,736",Bill,18/07/2023,6044496,,Australian Tax Office,Bremick Fasteners,Non-Cap. Acq. - Inc GST,17/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,23.45,,23.45,#REF!,Other Current Liability,
"364,737",Bill,18/07/2023,6055561,,Bremick Fasteners,Bremick Fasteners,,17/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,775.14","-1,775.14",#REF!,Accounts Payable,
"364,737",Bill,18/07/2023,6055561,,Bremick Fasteners,Bremick Fasteners,,17/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"1,613.76",,"1,613.76",#REF!,Cost of Goods Sold,161.38
"364,737",Bill,18/07/2023,6055561,,Australian Tax Office,Bremick Fasteners,Non-Cap. Acq. - Inc GST,17/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,161.38,,161.38,#REF!,Other Current Liability,
"364,738",Bill,18/07/2023,6055971,,Bremick Fasteners,Bremick Fasteners,,17/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,587.81,-587.81,#REF!,Accounts Payable,
"364,738",Bill,18/07/2023,6055971,,Bremick Fasteners,Bremick Fasteners,,17/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,534.37,,534.37,#REF!,Cost of Goods Sold,53.44
"364,738",Bill,18/07/2023,6055971,,Australian Tax Office,Bremick Fasteners,Non-Cap. Acq. - Inc GST,17/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,53.44,,53.44,#REF!,Other Current Liability,
"364,739",Bill,18/07/2023,80117,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,112.16","-1,112.16",#REF!,Accounts Payable,
"364,739",Bill,18/07/2023,80117,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"1,011.05",,"1,011.05",#REF!,Cost of Goods Sold,101.11
"364,739",Bill,18/07/2023,80117,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,101.11,,101.11,#REF!,Other Current Liability,
"364,740",Bill,18/07/2023,80099,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,278.04,-278.04,#REF!,Accounts Payable,
"364,740",Bill,18/07/2023,80099,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,252.76,,252.76,#REF!,Cost of Goods Sold,25.28
"364,740",Bill,18/07/2023,80099,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,25.28,,25.28,#REF!,Other Current Liability,
"364,741",Bill,18/07/2023,80100,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,556.08,-556.08,#REF!,Accounts Payable,
"364,741",Bill,18/07/2023,80100,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,505.53,,505.53,#REF!,Cost of Goods Sold,50.55
"364,741",Bill,18/07/2023,80100,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,50.55,,50.55,#REF!,Other Current Liability,
"364,742",Bill,18/07/2023,80102,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,278.04,-278.04,#REF!,Accounts Payable,
"364,742",Bill,18/07/2023,80102,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,252.76,,252.76,#REF!,Cost of Goods Sold,25.28
"364,742",Bill,18/07/2023,80102,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,25.28,,25.28,#REF!,Other Current Liability,
"364,743",Bill,18/07/2023,80107,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,834.12,-834.12,#REF!,Accounts Payable,
"364,743",Bill,18/07/2023,80107,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,18/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,758.29,,758.29,#REF!,Cost of Goods Sold,75.83
"364,743",Bill,18/07/2023,80107,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,75.83,,75.83,#REF!,Other Current Liability,
"364,744",Bill,18/07/2023,933,,A & I Transport,A & I Transport,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,127.50","-1,127.50",#REF!,Accounts Payable,
"364,744",Bill,18/07/2023,933,,A & I Transport,A & I Transport,Tile Deliveries,28/07/2023,,1438 · Freight and Cartage,,NCG,,1282 · Accounts Payable,,,"1,025.00",,"1,025.00",#REF!,Cost of Goods Sold,102.5
"364,744",Bill,18/07/2023,933,,Australian Tax Office,A & I Transport,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,102.5,,102.5,#REF!,Other Current Liability,
"364,745",Bill,18/07/2023,Jan-22,,Gmac Floors,Gmac Floors,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,513.35","-2,513.35",#REF!,Accounts Payable,
"364,745",Bill,18/07/2023,Jan-22,,Gmac Floors,Gmac Floors,Flooring Installation,28/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"2,284.86",,"2,284.86",#REF!,Cost of Goods Sold,228.49
"364,745",Bill,18/07/2023,Jan-22,,Australian Tax Office,Gmac Floors,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,228.49,,228.49,#REF!,Other Current Liability,
"364,746",Bill,18/07/2023,18.07.23,,National Tiles,National Tiles,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"7,107.30","-7,107.30",#REF!,Accounts Payable,
"364,746",Bill,18/07/2023,18.07.23,,National Tiles,National Tiles,Statement 17.07.23,28/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"6,461.18",,"6,461.18",#REF!,Cost of Goods Sold,646.12
"364,746",Bill,18/07/2023,18.07.23,,Australian Tax Office,National Tiles,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,646.12,,646.12,#REF!,Other Current Liability,
"364,747",Bill,18/07/2023,30,,Jake Trotter,Jake Trotter,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,616.63,-616.63,#REF!,Accounts Payable,
"364,747",Bill,18/07/2023,30,,Jake Trotter,Jake Trotter,Flooring installation,28/07/2023,,1442 · Purchases,,NCF,,1282 · Accounts Payable,,,616.63,,616.63,#REF!,Cost of Goods Sold,0
"364,747",Bill,18/07/2023,30,,Australian Tax Office,Jake Trotter,Non-Cap. Acq. - GST Free,28/07/2023,NCF,2200 · Tax Payable,,,,1282 · Accounts Payable,,,0,,0,#REF!,Other Current Liability,
"364,760",Bill,18/07/2023,364760,,Telstra,Telstra,,18/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,484.13","-2,484.13",#REF!,Accounts Payable,
"364,760",Bill,18/07/2023,364760,,Telstra,Telstra,,18/07/2023,,2013 · Telephone & Internet,,NCG,,1282 · Accounts Payable,,,"2,258.30",,"2,258.30",#REF!,Expense,225.83
"364,760",Bill,18/07/2023,364760,,Australian Tax Office,Telstra,Non-Cap. Acq. - Inc GST,18/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,225.83,,225.83,#REF!,Other Current Liability,
"364,793",Bill,18/07/2023,364793,,St James Lutheran Church,St James Lutheran Church,,28/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"6,000.00","-6,000.00",#REF!,Accounts Payable,
"364,793",Bill,18/07/2023,364793,,St James Lutheran Church,St James Lutheran Church,Billboard Sign. S2. Maryborough Hervey Bay Road.,28/07/2023,,1448 · Advertising,,NCG,,1282 · Accounts Payable,,,"5,454.55",,"5,454.55",#REF!,Expense,545.45
"364,793",Bill,18/07/2023,364793,,Australian Tax Office,St James Lutheran Church,Non-Cap. Acq. - Inc GST,28/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,545.45,,545.45,#REF!,Other Current Liability,
"364,917",Bill,20/07/2023,996404012,,Cars Plus Mechanical,Cars Plus Mechanical,,19/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,642,-642,#REF!,Accounts Payable,
"364,917",Bill,20/07/2023,996404012,,Cars Plus Mechanical,Cars Plus Mechanical,Service. 41086KM and roadworthy,19/08/2023,,1815 · Repairs & Maintenance,,NCG,,1282 · Accounts Payable,,,583.64,,583.64,#REF!,Expense,58.36
"364,917",Bill,20/07/2023,996404012,,Australian Tax Office,Cars Plus Mechanical,Non-Cap. Acq. - Inc GST,19/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,58.36,,58.36,#REF!,Other Current Liability,
"364,918",Bill,20/07/2023,994604018,,Cars Plus Mechanical,Cars Plus Mechanical,,19/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,491,-491,#REF!,Accounts Payable,
"364,918",Bill,20/07/2023,994604018,,Cars Plus Mechanical,Cars Plus Mechanical,Service. 107991KM and roadworthy,19/08/2023,,1823 · Repairs & Maintenance,,NCG,,1282 · Accounts Payable,,,446.36,,446.36,#REF!,Expense,44.64
"364,918",Bill,20/07/2023,994604018,,Australian Tax Office,Cars Plus Mechanical,Non-Cap. Acq. - Inc GST,19/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,44.64,,44.64,#REF!,Other Current Liability,
"364,919",Bill,20/07/2023,35154,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,20/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,337.85,-337.85,#REF!,Accounts Payable,
"364,919",Bill,20/07/2023,35154,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,John George,20/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,307.14,,307.14,#REF!,Cost of Goods Sold,30.71
"364,919",Bill,20/07/2023,35154,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,20/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,30.71,,30.71,#REF!,Other Current Liability,
"364,920",Bill,20/07/2023,35243,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,20/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,490.39,-490.39,#REF!,Accounts Payable,
"364,920",Bill,20/07/2023,35243,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Craig & Vicki Pateson,20/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,445.81,,445.81,#REF!,Cost of Goods Sold,44.58
"364,920",Bill,20/07/2023,35243,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,20/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,44.58,,44.58,#REF!,Other Current Liability,
"364,921",Bill,20/07/2023,35282,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,20/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,482.74,-482.74,#REF!,Accounts Payable,
"364,921",Bill,20/07/2023,35282,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Peter & Maree McGill,20/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,438.85,,438.85,#REF!,Cost of Goods Sold,43.89
"364,921",Bill,20/07/2023,35282,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,20/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,43.89,,43.89,#REF!,Other Current Liability,
"364,922",Bill,20/07/2023,31098,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,20/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,485.09,-485.09,#REF!,Accounts Payable,
"364,922",Bill,20/07/2023,31098,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Angela Wilkins John Michel,20/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,440.99,,440.99,#REF!,Cost of Goods Sold,44.1
"364,922",Bill,20/07/2023,31098,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,20/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,44.1,,44.1,#REF!,Other Current Liability,
"364,923",Bill,20/07/2023,ADG3961202,,C & L Kertland Pty Ltd,C & L Kertland Pty Ltd,,20/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"6,500.00","-6,500.00",#REF!,Accounts Payable,
"364,923",Bill,20/07/2023,ADG3961202,,C & L Kertland Pty Ltd,C & L Kertland Pty Ltd,Lot 3 Boys ave,20/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"5,909.09",,"5,909.09",#REF!,Cost of Goods Sold,590.91
"364,923",Bill,20/07/2023,ADG3961202,,Australian Tax Office,C & L Kertland Pty Ltd,Non-Cap. Acq. - Inc GST,20/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,590.91,,590.91,#REF!,Other Current Liability,
"364,924",Bill,20/07/2023,494841,,Bayset,Bayset,,30/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,689.60","-1,689.60",#REF!,Accounts Payable,
